Ag,Al,B,BCC,C,C11 Elastic Constant (GPa),Ca,Co,Composition,Compressive strength (MPa),Cr,Cu,Cu_Content,Cu_Fe_Ratio,Density (g/cm3),Ductility (%),Elastic Modulus (GPa),FCC,Fe,Fe_Content,Fracture Toughness,Ga,Gd,Ge,HCP,Hardness (HVN),Has_BCC_Phase,Has_FCC_Phase,Has_HCP_Phase,Has_IM_Phase,Hf,IM,Li,Method_Other,Method_Unknown,Method_annealing,Method_arc_melting,Method_as_cast,Method_room_temperature,Method_sintering,Mg,Mn,Mo,N,Nb,Nd,Ni,Num_Crystal_Structures,Num_Elements,Num_Phases,Pb,Pd,Phases present,Plasticity (%) - Compressive,Processing_Temperature_C,Processing_Temperature_K,Re,Sc,Shear Modulus (GPa),Si,Sn,Source,Ta,Test Type,Ti,Total_Composition,Unique ID,V,W,Y,Zn,Zr,doi,σ(MPa) at 1000 C,σ(MPa) at 1200 C
0.0,0.1663333333333333,0.0,0,0.0,0.0,0.0,0.1663333333333333,AlCoCrCuFeNiMo<sub>0.2</sub>,1420.0,0.1663333333333333,0.1663333333333333,0.1663333333333333,1.0,7.085,15.15,198.0,0,0.1663333333333333,0.1663333333333333,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.002,0.0,0.0,0.0,0.1663333333333333,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2010.03.074,0.0,,0.0,1.0,7-13242627282942-01616161616163-000086_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2010.03.074,150.0,80.0
0.0,0.166,0.0,0,0.0,0.0,0.0,0.166,AlCoCrCuFeNiMo<sub>0.4</sub>,1690.0,0.166,0.166,0.166,1.0,7.085,15.15,198.0,0,0.166,0.166,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.004,0.0,0.0,0.0,0.166,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2010.03.074,0.0,,0.0,1.0,7-13242627282942-01515151515156-000086_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2010.03.074,150.0,80.0
0.0,0.1656666666666666,0.0,0,0.0,0.0,0.0,0.1656666666666666,AlCoCrCuFeNiMo<sub>0.6</sub>,1880.0,0.1656666666666666,0.1656666666666666,0.1656666666666666,1.0,7.085,15.15,198.0,0,0.1656666666666666,0.1656666666666666,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.006,0.0,0.0,0.0,0.1656666666666666,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2010.03.074,0.0,,0.0,1.0,7-13242627282942-01515151515159-000086_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2010.03.074,150.0,80.0
0.0,0.1653333333333333,0.0,0,0.0,0.0,0.0,0.1653333333333333,AlCoCrCuFeNiMo<sub>0.8</sub>,1920.0,0.1653333333333333,0.1653333333333333,0.1653333333333333,1.0,7.085,15.15,198.0,0,0.1653333333333333,0.1653333333333333,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.008,0.0,0.0,0.0,0.1653333333333333,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2010.03.074,0.0,,0.0,1.0,7-13242627282942-14141414141411-000086_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2010.03.074,150.0,80.0
0.0,0.1428571428571428,0.0,0,0.0,0.0,0.0,0.1428571428571428,AlCoCrCuFeNiMo,1750.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,1.0,7.085,15.15,198.0,0,0.1428571428571428,0.1428571428571428,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.jallcom.2010.03.074,0.0,,0.0,1.0000000000000002,7-13242627282942-14141414141414-000086_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.jallcom.2010.03.074,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1989999999999999,CuCoNiFeCrTi<sub>0.5</sub>,1042.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.085,2.11,198.0,0,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2012.12.072,0.0,C,0.005,1.0,6-222426272829-091818181818-000107_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2012.12.072,150.0,80.0
0.0,0.1666666666666666,0.0,0,0.0,0.0,0.0,0.1666666666666666,AlCuCoFeNiCr,1303.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.085,24.0,198.0,0,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2012.12.072,0.0,C,0.0,1.0000000000000002,6-132426272829-161616161616-000107_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2012.12.072,150.0,80.0
0.0,0.0075,0.0,0,0.0,0.0,0.0,0.198,TiCrFeCoNiAl<sub>0.75</sub>Cu<sub>0.25</sub>,1900.0,0.198,0.0025,0.0025,0.0126262626262626,7.085,12.0,198.0,0,0.198,0.198,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2012.12.072,0.0,C,0.198,1.0,7-13222426272829-01216161616164-000107_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2012.12.072,150.0,80.0
0.0,0.1656666666666666,0.0,0,0.0,0.0,0.0,0.1656666666666666,AlCuCoFeNiCrMo<sub>0.6</sub>,1880.0,0.1656666666666666,0.1656666666666666,0.1656666666666666,1.0,7.085,1.4,198.0,0,0.1656666666666666,0.1656666666666666,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.006,0.0,0.0,0.0,0.1656666666666666,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2012.12.072,0.0,C,0.0,1.0,7-13242627282942-01515151515159-000107_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2012.12.072,150.0,80.0
0.0,0.198,0.0,0,0.0,0.0,0.0,0.198,AlCoNiFeCrTi<sub>0.5</sub>Cu<sub>0.5</sub>,1984.0,0.198,0.005,0.005,0.0252525252525252,7.085,6.04,198.0,0,0.198,0.198,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2012.12.072,0.0,C,0.005,1.0,7-13222426272829-00168161616168-000107_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2012.12.072,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1989999999999999,CuCoFeNiCrTi<sub>0.5</sub>,700.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.085,21.6,198.0,0,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2012.08.048,0.0,C,0.005,1.0,6-222426272829-091818181818-000109_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2012.08.048,150.0,80.0
0.0,0.1666666666666666,0.0,0,0.0,0.0,0.0,0.1666666666666666,CuCoFeNiCrAl,1030.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.085,24.0,198.0,0,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2012.08.048,0.0,C,0.0,1.0000000000000002,6-132426272829-161616161616-000109_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2012.08.048,150.0,80.0
0.0,0.198,0.0,0,0.0,0.0,0.0,0.198,Cu<sub>0.5</sub>CoCrFeNiAlTi<sub>0.5</sub>,1980.0,0.198,0.005,0.005,0.0252525252525252,7.085,6.0,198.0,0,0.198,0.198,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2012.08.048,0.0,C,0.005,1.0,7-13222426272829-00168161616168-000109_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2012.08.048,150.0,80.0
0.0,0.166,0.0,0,0.0,0.0,0.0,0.166,CuCoFeNiCrAlMo<sub>0.4</sub>,1690.0,0.166,0.166,0.166,1.0,7.085,1.5,198.0,0,0.166,0.166,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.004,0.0,0.0,0.0,0.166,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2012.08.048,0.0,C,0.0,1.0,7-13242627282942-01515151515156-000109_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2012.08.048,150.0,80.0
0.0,0.0069999999999999,0.0,0,0.0,0.0,0.0,0.247,FeCrNiCoAl<sub>0.7</sub>Cu<sub>0.5</sub>,630.0,0.247,0.005,0.005,0.020242914979757,7.085,42.7,198.0,1,0.247,0.247,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.247,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2014.01.044,0.0,C,0.0,1.0,6-132426272829-013191919199-000111_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2014.01.044,150.0,80.0
0.0,0.0075,0.0,0,0.0,0.0,0.0,0.2475,FeCrNiCoAl<sub>0.75</sub>Cu<sub>0.25</sub>,859.0,0.2475,0.0025,0.0025,0.0101010101010101,7.085,43.6,198.0,1,0.2475,0.2475,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2475,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2014.01.044,0.0,C,0.0,1.0,6-132426272829-015202020205-000111_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2014.01.044,150.0,80.0
0.0,0.007,0.0,0,0.1646666666666666,0.0,0.0,0.1646666666666666,FeCrNiCoAl<sub>0.7</sub>Cu<sub>0.5</sub>þ<sub>10</sub> vol%TiC,1290.0,0.1646666666666666,0.005,0.005,0.0303643724696356,7.085,29.2,198.0,1,0.1646666666666666,0.1646666666666666,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1646666666666666,1,8,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2014.01.044,0.0,C,0.1646666666666666,1.0000000000000002,8-01313222426272829-0013913131313136-000111_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2014.01.044,150.0,80.0
0.0,0.0075,0.0,0,0.165,0.0,0.0,0.165,FeCrNiCoAl<sub>0.75</sub>Cu<sub>0.25</sub>þ<sub>10</sub> vol%TiC,1637.0,0.165,0.0025,0.0025,0.0151515151515151,7.085,31.8,198.0,1,0.165,0.165,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1,8,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2014.01.044,0.0,C,0.165,1.0,8-01413222426272829-0141014141414143-000111_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2014.01.044,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1989999999999999,CoCrCuFeNiTi<sub>0.5</sub>,700.0,0.1989999999999999,0.1989999999999999,0.1989999999999999,1.0,7.085,21.6,198.0,1,0.1989999999999999,0.1989999999999999,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1989999999999999,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2014.01.044,0.0,C,0.005,1.0,6-222426272829-091818181818-000111_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2014.01.044,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1984,CoCrCuFeNiTi<sub>0.8</sub>,1042.0,0.1984,0.1984,0.1984,1.0,7.085,2.11,198.0,1,0.1984,0.1984,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1984,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2014.01.044,0.0,C,0.008,1.0,6-222426272829-131717171717-000111_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2014.01.044,150.0,80.0
0.0,0.1666666666666666,0.0,0,0.0,0.0,0.0,0.1666666666666666,AlCrFeCoNiCu,1303.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.085,24.0,198.0,1,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2014.01.044,0.0,C,0.0,1.0000000000000002,6-132426272829-161616161616-000111_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2014.01.044,150.0,80.0
0.0,0.1666666666666666,0.0,1,0.0,0.0,0.0,0.1666666666666666,AlCoCrCuFeNi,1370.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.085,12.0,198.0,1,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,2,6,2.0,0.0,0.0,BCC + FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2017.02.072,0.0,C,0.0,1.0000000000000002,6-132426272829-161616161616-000128_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2017.02.072,150.0,80.0
0.0,0.001,0.0,0,0.0,0.0,0.0,0.485,Ni<sub>1.5</sub>CoFeCu<sub>0.9</sub>Al<sub>0.1</sub>V<sub>0.5</sub>,1219.0,0.0,0.009,0.009,0.0185567010309278,7.085,35.0,198.0,1,0.485,0.485,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2017.09.119,0.0,C,0.0,1.0,6-132326272829-021020302018-000143_1,0.005,0.0,0.0,0.0,0.0,10.1016/j.msea.2017.09.119,150.0,80.0
0.0,0.002,0.0,0,0.0,0.0,0.0,0.485,Ni<sub>1.5</sub>CoFeCu<sub>0.8</sub>Al<sub>0.2</sub>V<sub>0.5</sub>,1504.0,0.0,0.008,0.008,0.0164948453608247,7.085,16.9,198.0,1,0.485,0.485,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2017.09.119,0.0,C,0.0,1.0,6-132326272829-041020302016-000143_1,0.005,0.0,0.0,0.0,0.0,10.1016/j.msea.2017.09.119,150.0,80.0
0.0,0.003,0.0,0,0.0,0.0,0.0,0.485,Ni<sub>1.5</sub>CoFeCu<sub>0.7</sub>Al<sub>0.3</sub>V<sub>0.5</sub>,1721.0,0.0,0.0069999999999999,0.0069999999999999,0.0144329896907216,7.085,9.0,198.0,1,0.485,0.485,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2017.09.119,0.0,C,0.0,1.0,6-132326272829-061020302014-000143_1,0.005,0.0,0.0,0.0,0.0,10.1016/j.msea.2017.09.119,150.0,80.0
0.0,0.2,0.0,0,0.0,0.0,0.0,0.2,AlCoCuFeNi,1060.0,0.0,0.2,0.2,1.0,7.085,19.1,202.0,0,0.2,0.2,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,5,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2016.12.036,0.0,C,0.0,1.0,5-1326272829-2020202020-000146_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2016.12.036,150.0,80.0
0.0,0.1666666666666666,0.0,0,0.0,0.0,0.0,0.1666666666666666,AlCoCuFeNiCr,1285.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,7.085,24.6,219.0,0,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2016.12.036,0.0,C,0.0,1.0000000000000002,6-132426272829-161616161616-000146_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2016.12.036,150.0,80.0
0.0,0.1666666666666666,0.0,0,0.0,0.0,0.0,0.1666666666666666,AlCoCuFeNiTi,1612.0,0.0,0.1666666666666666,0.1666666666666666,1.0,7.085,12.8,231.0,0,0.1666666666666666,0.1666666666666666,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0,6,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2016.12.036,0.0,C,0.1666666666666666,1.0000000000000002,6-132226272829-161616161616-000146_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2016.12.036,150.0,80.0
0.0,0.1428571428571428,0.0,0,0.0,0.0,0.0,0.1428571428571428,AlCoCuFeNiCrTi,1523.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,1.0,7.085,8.1,239.0,0,0.1428571428571428,0.1428571428571428,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0,7,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.matdes.2016.12.036,0.0,C,0.1428571428571428,1.0000000000000002,7-13222426272829-14141414141414-000146_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.matdes.2016.12.036,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,CoCrCuFeNi,320.0,0.2,0.2,0.2,1.0,7.085,60.0,198.0,1,0.2,0.2,13.11,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,5,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2017.09.102,0.0,C,0.0,1.0,5-2426272829-2020202020-000152_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2017.09.102,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1999,Gd<sub>0.05</sub>CoCrCuFeNi,300.0,0.1999,0.1999,0.1999,1.0,7.085,60.0,198.0,1,0.1999,0.1999,13.11,0.0,0.0005,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1999,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2017.09.102,0.0,C,0.0,1.0,6-242627282964-019191919190-000152_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2017.09.102,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1998,Gd<sub>0.1</sub>CoCrCuFeNi,526.0,0.1998,0.1998,0.1998,1.0,7.085,22.9,198.0,1,0.1998,0.1998,13.11,0.0,0.001,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1998,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2017.09.102,0.0,C,0.0,1.0,6-242627282964-019191919191-000152_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2017.09.102,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1996,Gd<sub>0.2</sub>CoCrCuFeNi,739.0,0.1996,0.1996,0.1996,1.0,7.085,16.6,198.0,1,0.1996,0.1996,13.11,0.0,0.002,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1996,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2017.09.102,0.0,C,0.0,1.0,6-242627282964-019191919193-000152_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2017.09.102,150.0,80.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.1994,Gd<sub>0.3</sub>CoCrCuFeNi,1132.0,0.1994,0.1994,0.1994,1.0,7.085,12.8,198.0,1,0.1994,0.1994,13.11,0.0,0.003,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.1994,1,6,1.0,0.0,0.0,FCC,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1016/j.msea.2017.09.102,0.0,C,0.0,1.0,6-242627282964-018181818185-000152_1,0.0,0.0,0.0,0.0,0.0,10.1016/j.msea.2017.09.102,150.0,80.0
0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,AlFeCuCr,1950.0,0.25,0.25,0.25,1.0,7.085,15.15,198.0,0,0.25,0.25,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1007/s1254 0-019-00565 -z,0.0,,0.0,1.0,4-13242629-25252525-000154_1,0.0,0.0,0.0,0.0,0.0,10.1007/s1254 0-019-00565 -z,150.0,80.0
0.0,0.24875,0.0,0,0.0,0.0,0.0,0.0,AlFeCuCrMg<sub>0.5</sub>,2559.0,0.24875,0.24875,0.24875,1.0,7.085,15.15,198.0,0,0.24875,0.24875,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1007/s1254 0-019-00565 -z,0.0,,0.0,1.0,5-1213242629-1122222222-000154_1,0.0,0.0,0.0,0.0,0.0,10.1007/s1254 0-019-00565 -z,150.0,80.0
0.0,0.2,0.0,0,0.0,0.0,0.0,0.0,AlFeCuCrMg,2220.0,0.2,0.2,0.2,1.0,7.085,15.15,198.0,0,0.2,0.2,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1007/s1254 0-019-00565 -z,0.0,,0.0,1.0,5-1213242629-2020202020-000154_1,0.0,0.0,0.0,0.0,0.0,10.1007/s1254 0-019-00565 -z,150.0,80.0
0.0,0.24625,0.0,0,0.0,0.0,0.0,0.0,AlFeCuCrMg<sub>1.5</sub>,1559.0,0.24625,0.24625,0.24625,1.0,7.085,15.15,198.0,0,0.24625,0.24625,13.11,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,0.0,0.0,,11.3,499.85,773.0,0.0,0.0,80.34,0.0,0.0,https://10.1007/s1254 0-019-00565 -z,0.0,,0.0,1.0,5-1213242629-2718181818-000154_1,0.0,0.0,0.0,0.0,0.0,10.1007/s1254 0-019-00565 -z,150.0,80.0
